S	0	664	*	*	*	*	*	JQ004531	*
H	57	665	100.0	.	0	0	=	JQ004626	JQ004626
H	18	468	100.0	+	0	0	119I468M123I	FJ406572	KJ576679
H	18	468	100.0	.	0	0	=FJ406572	FJ406572	KJ576679
H	18	468	100.0	.	0	0	=FJ406572	FJ406573	KJ576679
H	18	468	100.0	.	0	0	=FJ406572	FJ406573	KJ576679
S	58	633	*	*	*	*	*	FJ170714	*
H	58	633	100.0	.	0	0	=	FJ170553	FJ170714
H	58	633	100.0	.	0	0	=	FJ170553	FJ170714
H	58	633	100.0	.	0	0	=	FJ170714	FJ170714
H	47	593	100.0	+	0	0	7D586M47I	AF389924	JN204746
H	47	593	100.0	.	0	0	=AF389924	AF389924	JN204746
H	47	572	100.0	.	0	0	=AF389924	AF389930	JN204746
H	47	572	100.0	.	0	0	=AF389924	AF389930	JN204746
S	59	647	*	*	*	*	*	JN204793	*
H	59	647	100.0	.	0	0	=	JN204795	JN204793
H	59	647	100.0	.	0	0	=	JN204795	JN204793
H	59	647	100.0	.	0	0	=	JN204793	JN204793
S	60	643	*	*	*	*	*	GQ375387	*
H	60	643	100.0	.	0	0	=	GQ375367	GQ375387
H	60	643	100.0	.	0	0	=	GQ375387	GQ375387
H	60	643	100.0	.	0	0	=	GQ375367	GQ375387
S	61	616	*	*	*	*	*	KJ027691	*
H	61	616	100.0	.	0	0	=	KJ027692	KJ027691
H	61	616	100.0	.	0	0	=	KJ027690	KJ027691
H	61	616	100.0	.	0	0	=	KJ027689	KJ027691
S	62	665	*	*	*	*	*	JQ004624	*
H	62	665	100.0	.	0	0	=	JQ004622	JQ004624
H	62	665	100.0	.	0	0	=	JQ004624	JQ004624
H	62	665	100.0	.	0	0	=	JQ004622	JQ004624
H	25	637	100.0	+	0	0	10I624M13D	EU715045	JN204813
H	25	637	100.0	.	0	0	=EU715045	EU715044	JN204813
H	25	637	100.0	.	0	0	=EU715045	EU715045	JN204813
H	25	637	100.0	.	0	0	=EU715045	EU715044	JN204813
S	63	633	*	*	*	*	*	FJ170612	*
H	63	633	100.0	.	0	0	=	FJ170531	FJ170612
H	63	633	100.0	.	0	0	=	FJ170612	FJ170612
H	63	633	100.0	.	0	0	=	FJ170531	FJ170612
S	64	675	*	*	*	*	*	EF457776	*
H	64	675	100.0	.	0	0	=	EF457775	EF457776
H	64	675	100.0	.	0	0	=	EF457776	EF457776
H	64	675	100.0	.	0	0	=	EF457775	EF457776
S	65	683	*	*	*	*	*	AF453261	*
H	65	683	100.0	.	0	0	=	AF453261	AF453261
H	65	675	100.0	.	0	0	=	AF453264	AF453261
H	65	675	100.0	.	0	0	=	AF453264	AF453261
H	16	674	100.0	+	0	0	11I654M20D	JQ004620	JQ004635
H	16	674	100.0	.	0	0	=JQ004620	JQ004620	JQ004635
H	16	664	100.0	.	0	0	=JQ004620	JQ004621	JQ004635
H	16	664	100.0	.	0	0	=JQ004620	JQ004621	JQ004635
H	0	685	100.0	+	0	0	11I653M32D	JQ004603	JQ004531
H	0	685	100.0	.	0	0	=JQ004603	JQ004603	JQ004531
H	0	635	100.0	.	0	0	=JQ004603	JQ004561	JQ004531
H	0	635	100.0	.	0	0	=JQ004603	JQ004561	JQ004531
H	18	683	100.0	+	0	0	5I683M22I	AF453263	KJ576679
H	18	683	100.0	.	0	0	=AF453263	AF453260	KJ576679
H	18	683	100.0	.	0	0	=AF453263	AF453260	KJ576679
H	18	683	100.0	.	0	0	=AF453263	AF453263	KJ576679
S	66	667	*	*	*	*	*	KF026238	*
H	66	667	100.0	.	0	0	=	KF026264	KF026238
H	66	667	100.0	.	0	0	=	KF026239	KF026238
H	66	667	100.0	.	0	0	=	KF026249	KF026238
S	67	506	*	*	*	*	*	JX474362	*
H	67	506	100.0	.	0	0	=	JX474362	JX474362
H	67	506	100.0	.	0	0	=	JX474359	JX474362
H	67	506	100.0	.	0	0	=	JX474359	JX474362
S	68	506	*	*	*	*	*	JX474358	*
H	68	506	100.0	.	0	0	=	JX474367	JX474358
H	68	506	100.0	.	0	0	=	JX474367	JX474358
H	68	506	100.0	.	0	0	=	JX474358	JX474358
S	69	647	*	*	*	*	*	JN204833	*
H	69	647	100.0	.	0	0	=	JN204743	JN204833
H	69	647	100.0	.	0	0	=	JN204743	JN204833
H	69	647	100.0	.	0	0	=	JN204833	JN204833
S	70	632	*	*	*	*	*	FJ170566	*
H	70	632	100.0	.	0	0	=	FJ170566	FJ170566
H	70	632	100.0	.	0	0	=	FJ170677	FJ170566
H	70	632	100.0	.	0	0	=	FJ170677	FJ170566
S	71	633	*	*	*	*	*	FJ170554	*
H	71	633	100.0	.	0	0	=	FJ170561	FJ170554
H	71	633	100.0	.	0	0	=	FJ170554	FJ170554
H	71	633	100.0	.	0	0	=	FJ170561	FJ170554
S	72	660	*	*	*	*	*	EU795077	*
H	72	660	100.0	.	0	0	=	EU795077	EU795077
H	72	600	100.0	.	0	0	=	AJ293786	EU795077
H	72	600	100.0	.	0	0	=	AJ293786	EU795077
H	65	671	100.0	+	0	0	8I671M4I	AY444756	AF453261
H	65	671	100.0	.	0	0	=AY444756	AY444756	AF453261
H	65	670	100.0	.	0	0	=AY444756	JQ004609	AF453261
H	65	670	100.0	.	0	0	=AY444756	JQ004609	AF453261
S	73	721	*	*	*	*	*	KJ754282	*
H	73	721	100.0	.	0	0	=	KJ754274	KJ754282
H	73	721	100.0	.	0	0	=	KJ754277	KJ754282
H	73	721	100.0	.	0	0	=	KJ754280	KJ754282
S	74	507	*	*	*	*	*	JX474344	*
H	74	507	100.0	.	0	0	=	JX474324	JX474344
H	74	507	100.0	.	0	0	=	JX474324	JX474344
H	74	507	100.0	.	0	0	=	JX474344	JX474344
S	75	616	*	*	*	*	*	KJ027693	*
H	75	616	100.0	.	0	0	=	KJ027694	KJ027693
H	75	616	100.0	.	0	0	=	KJ027695	KJ027693
H	75	616	100.0	.	0	0	=	KJ027696	KJ027693
S	76	634	*	*	*	*	*	FJ170750	*
H	76	634	100.0	.	0	0	=	FJ170751	FJ170750
H	76	634	100.0	.	0	0	=	FJ170750	FJ170750
H	76	634	100.0	.	0	0	=	FJ170751	FJ170750
S	77	663	*	*	*	*	*	JX509859	*
H	77	663	100.0	.	0	0	=	JX509855	JX509859
H	77	663	100.0	.	0	0	=	JX509859	JX509859
H	77	663	100.0	.	0	0	=	JX509855	JX509859
S	78	633	*	*	*	*	*	FJ170691	*
H	78	633	100.0	.	0	0	=	FJ170691	FJ170691
H	78	633	100.0	.	0	0	=	FJ170509	FJ170691
H	78	633	100.0	.	0	0	=	FJ170509	FJ170691
S	79	582	*	*	*	*	*	KF026244	*
H	79	582	100.0	.	0	0	=	KF026234	KF026244
H	79	582	100.0	.	0	0	=	KF026233	KF026244
S	80	645	*	*	*	*	*	KF907517	*
H	80	645	100.0	.	0	0	=	KF907518	KF907517
H	80	645	100.0	.	0	0	=	KF907519	KF907517
H	11	539	100.0	+	0	0	21I539M64I	EF523355	FJ418566
H	11	539	100.0	.	0	0	=EF523355	EF523356	FJ418566
H	11	539	100.0	.	0	0	=EF523355	EF523352	FJ418566
S	81	661	*	*	*	*	*	JQ004595	*
H	81	661	100.0	.	0	0	=	JQ004599	JQ004595
H	81	661	100.0	.	0	0	=	JQ004565	JQ004595
H	31	645	100.0	+	0	0	81I645M35I	KF907522	DQ133485
H	31	645	100.0	.	0	0	=KF907522	KF907521	DQ133485
H	31	645	100.0	.	0	0	=KF907522	KF907520	DQ133485
H	80	667	100.0	+	0	0	9D645M13D	AF344175	KF907517
H	80	667	100.0	.	0	0	=AF344175	AF344177	KF907517
H	80	667	100.0	.	0	0	=AF344175	AF344176	KF907517
S	82	644	*	*	*	*	*	JN204732	*
H	82	644	100.0	.	0	0	=	JN204739	JN204732
H	82	644	100.0	.	0	0	=	JN204777	JN204732
S	83	645	*	*	*	*	*	JN204742	*
H	83	645	100.0	.	0	0	=	JN204791	JN204742
H	83	645	100.0	.	0	0	=	JN204776	JN204742
S	84	661	*	*	*	*	*	JQ004594	*
H	84	661	100.0	.	0	0	=	JQ004572	JQ004594
H	84	661	100.0	.	0	0	=	JQ004554	JQ004594
S	85	644	*	*	*	*	*	JN204736	*
H	85	644	100.0	.	0	0	=	JN204730	JN204736
H	85	644	100.0	.	0	0	=	JN204773	JN204736
H	54	721	100.0	+	0	0	54D635M32D	KJ754262	EU551499
H	54	721	100.0	.	0	0	=KJ754262	KJ754261	EU551499
H	54	721	100.0	.	0	0	=KJ754262	KJ754258	EU551499
S	86	666	*	*	*	*	*	AB627402	*
H	86	666	100.0	.	0	0	=	AB627426	AB627402
H	86	666	100.0	.	0	0	=	AB627427	AB627402
H	18	684	100.0	+	0	0	48I662M22D	KJ754215	KJ576679
H	18	671	100.0	.	0	0	=KJ754215	GQ375316	KJ576679
H	18	671	100.0	.	0	0	=KJ754215	GQ375316	KJ576679
H	15	615	100.0	+	0	0	32I615M63I	KF907564	KJ576666
H	15	615	100.0	.	0	0	=KF907564	KF907560	KJ576666
H	15	615	100.0	.	0	0	=KF907564	KF907550	KJ576666
H	61	669	100.0	+	0	0	113D556M60I	JF831905	KJ027691
H	61	669	100.0	.	0	0	=JF831905	JF831906	KJ027691
H	61	669	100.0	.	0	0	=JF831905	JF831906	KJ027691
H	75	669	100.0	+	0	0	113D556M60I	JF831910	KJ027693
H	75	669	100.0	.	0	0	=JF831910	JF831911	KJ027693
H	75	669	100.0	.	0	0	=JF831910	JF831911	KJ027693
H	73	631	100.0	+	0	0	58I631M32I	EU551546	KJ754282
H	73	631	100.0	.	0	0	=EU551546	EU551526	KJ754282
H	73	623	100.0	.	0	0	=EU551546	EU551527	KJ754282
H	11	595	100.0	+	0	0	15D580M44I	KJ413046	FJ418566
H	11	595	100.0	.	0	0	=KJ413046	KJ413050	FJ418566
H	11	595	100.0	.	0	0	=KJ413046	KJ413047	FJ418566
S	87	660	*	*	*	*	*	HQ026217	*
H	87	658	100.0	.	0	0	=	HQ026216	HQ026217
S	88	739	*	*	*	*	*	EU795073	*
H	88	739	100.0	.	0	0	=	EU795073	EU795073
S	89	739	*	*	*	*	*	EU795082	*
H	89	739	100.0	.	0	0	=	EU795082	EU795082
S	90	834	*	*	*	*	*	JQ004570	*
H	90	834	100.0	.	0	0	=	JQ004570	JQ004570
S	91	414	*	*	*	*	*	DQ660908	*
H	91	414	100.0	.	0	0	=	DQ660908	DQ660908
S	92	1123	*	*	*	*	*	EF457764	*
H	92	1123	100.0	.	0	0	=	EF457764	EF457764
S	93	737	*	*	*	*	*	JX036273	*
H	93	737	100.0	.	0	0	=	JX036273	JX036273
S	94	504	*	*	*	*	*	JX474327	*
H	94	504	100.0	.	0	0	=	JX474327	JX474327
S	95	666	*	*	*	*	*	AY444768	*
H	95	666	100.0	.	0	0	=	AY444768	AY444768
S	96	1510	*	*	*	*	*	AM159203	*
H	96	1510	100.0	.	0	0	=	AM159203	AM159203
S	97	503	*	*	*	*	*	EU683440	*
H	97	503	100.0	.	0	0	=	EU683440	EU683440
H	12	658	100.0	+	0	0	99D507M52D	AF128271	JX474326
H	12	658	100.0	.	0	0	=AF128271	AF128271	JX474326
S	98	679	*	*	*	*	*	HQ667316	*
H	98	679	100.0	.	0	0	=	HQ667316	HQ667316
S	99	740	*	*	*	*	*	EU795057	*
H	99	740	100.0	.	0	0	=	EU795057	EU795057
S	100	1152	*	*	*	*	*	AJ249570	*
H	100	1152	100.0	.	0	0	=	AJ249570	AJ249570
S	101	663	*	*	*	*	*	AY842268	*
H	101	663	100.0	.	0	0	=	AY842268	AY842268
S	102	1190	*	*	*	*	*	AJ249571	*
H	102	1190	100.0	.	0	0	=	AJ249571	AJ249571
S	103	1098	*	*	*	*	*	AY303139	*
H	103	1098	100.0	.	0	0	=	AY303139	AY303139
S	104	1127	*	*	*	*	*	EF457759	*
H	104	1127	100.0	.	0	0	=	EF457759	EF457759
S	105	667	*	*	*	*	*	KF026236	*
H	105	667	100.0	.	0	0	=	KF026268	KF026236
S	106	1292	*	*	*	*	*	AJ249568	*
H	106	1292	100.0	.	0	0	=	AJ249568	AJ249568
S	107	1476	*	*	*	*	*	AM159209	*
H	107	1476	100.0	.	0	0	=	AM159209	AM159209
S	108	661	*	*	*	*	*	JQ004549	*
H	108	661	100.0	.	0	0	=	JQ004550	JQ004549
S	109	752	*	*	*	*	*	AY703899	*
H	109	752	100.0	.	0	0	=	AY703899	AY703899
S	110	667	*	*	*	*	*	KF026278	*
H	110	667	100.0	.	0	0	=	KF026263	KF026278
S	111	667	*	*	*	*	*	AB573819	*
H	111	667	100.0	.	0	0	=	AB573818	AB573819
S	112	834	*	*	*	*	*	AJ969532	*
H	112	834	100.0	.	0	0	=	AJ969532	AJ969532
S	113	710	*	*	*	*	*	AJ511350	*
H	113	710	100.0	.	0	0	=	AJ511350	AJ511350
S	114	578	*	*	*	*	*	FJ792798	*
H	114	578	100.0	.	0	0	=	FJ792798	FJ792798
S	115	589	*	*	*	*	*	FM945346	*
H	115	589	100.0	.	0	0	=	FM945346	FM945346
H	29	710	100.0	+	0	0	50D624M36D	KJ576691	JX518609
H	29	710	100.0	.	0	0	=KJ576691	KJ576665	JX518609
S	116	732	*	*	*	*	*	JQ993767	*
H	116	732	100.0	.	0	0	=	JQ993769	JQ993767
S	117	675	*	*	*	*	*	AY444762	*
H	117	675	100.0	.	0	0	=	AY444762	AY444762
S	118	573	*	*	*	*	*	EU717917	*
H	118	573	100.0	.	0	0	=	EU717917	EU717917
S	119	573	*	*	*	*	*	EU717916	*
H	119	573	100.0	.	0	0	=	EU717916	EU717916
S	120	647	*	*	*	*	*	JN204751	*
H	120	647	100.0	.	0	0	=	JN204751	JN204751
S	121	613	*	*	*	*	*	AF389920	*
H	121	613	100.0	.	0	0	=	AF389920	AF389920
S	122	607	*	*	*	*	*	JN204778	*
H	122	607	100.0	.	0	0	=	JN204778	JN204778
S	123	671	*	*	*	*	*	GQ375317	*
H	123	671	100.0	.	0	0	=	GQ375317	GQ375317
S	124	677	*	*	*	*	*	AF453265	*
H	124	677	100.0	.	0	0	=	AF453265	AF453265
S	125	687	*	*	*	*	*	AY804021	*
H	125	687	100.0	.	0	0	=	AY804021	AY804021
S	126	688	*	*	*	*	*	EU795061	*
H	126	688	100.0	.	0	0	=	EU795061	EU795061
S	127	682	*	*	*	*	*	AF242460	*
H	127	682	100.0	.	0	0	=	AF242460	AF242460
S	128	682	*	*	*	*	*	AF242464	*
H	128	682	100.0	.	0	0	=	AF242464	AF242464
S	129	568	*	*	*	*	*	KF026254	*
H	129	568	100.0	.	0	0	=	KF026226	KF026254
H	72	654	100.0	+	0	0	6I654M	EU795054	EU795077
H	72	654	100.0	.	0	0	=EU795054	EU795054	EU795077
S	130	653	*	*	*	*	*	HQ026228	*
H	130	653	100.0	.	0	0	=	HQ026228	HQ026228
S	131	570	*	*	*	*	*	GU124702	*
H	131	570	100.0	.	0	0	=	GU124702	GU124702
S	132	655	*	*	*	*	*	AB177834	*
H	132	655	100.0	.	0	0	=	AB177834	AB177834
S	133	677	*	*	*	*	*	JQ004553	*
H	133	677	100.0	.	0	0	=	JQ004553	JQ004553
S	134	547	*	*	*	*	*	EU795059	*
H	134	547	100.0	.	0	0	=	EU795059	EU795059
S	135	540	*	*	*	*	*	AF389928	*
H	135	540	100.0	.	0	0	=	AF389928	AF389928
S	136	671	*	*	*	*	*	GQ375353	*
H	136	671	100.0	.	0	0	=	GQ375353	GQ375353
H	136	571	100.0	+	0	0	38I571M62I	GU124700	GQ375353
H	136	571	100.0	.	0	0	=GU124700	GU124700	GQ375353
S	137	571	*	*	*	*	*	GU124709	*
H	137	571	100.0	.	0	0	=	GU124709	GU124709
S	138	672	*	*	*	*	*	GQ375331	*
H	138	672	100.0	.	0	0	=	GQ375331	GQ375331
S	139	671	*	*	*	*	*	GQ375323	*
H	139	671	100.0	.	0	0	=	GQ375323	GQ375323
S	140	570	*	*	*	*	*	JQ314485	*
H	140	570	100.0	.	0	0	=	JQ314485	JQ314485
S	141	671	*	*	*	*	*	AY444761	*
H	141	671	100.0	.	0	0	=	AY444761	AY444761
S	142	732	*	*	*	*	*	JQ993764	*
H	142	732	100.0	.	0	0	=	JQ993765	JQ993764
S	143	671	*	*	*	*	*	GQ375329	*
H	143	671	100.0	.	0	0	=	GQ375329	GQ375329
S	144	667	*	*	*	*	*	AB627394	*
H	144	667	100.0	.	0	0	=	AB627393	AB627394
S	145	647	*	*	*	*	*	JN204810	*
H	145	647	100.0	.	0	0	=	JN204810	JN204810
S	146	626	*	*	*	*	*	JQ031784	*
H	146	626	100.0	.	0	0	=	JQ031784	JQ031784
S	147	622	*	*	*	*	*	AJ511356	*
H	147	622	100.0	.	0	0	=	AJ511356	AJ511356
S	148	622	*	*	*	*	*	HQ026226	*
H	148	622	100.0	.	0	0	=	HQ026226	HQ026226
S	149	681	*	*	*	*	*	AF242462	*
H	149	681	100.0	.	0	0	=	AF242462	AF242462
S	150	683	*	*	*	*	*	EU795081	*
H	150	683	100.0	.	0	0	=	EU795081	EU795081
S	151	679	*	*	*	*	*	HQ667311	*
H	151	679	100.0	.	0	0	=	HQ667311	HQ667311
S	152	679	*	*	*	*	*	JQ004608	*
H	152	679	100.0	.	0	0	=	JQ004608	JQ004608
H	16	649	100.0	+	0	0	29I636M13D	HQ026222	JQ004635
H	16	649	100.0	.	0	0	=HQ026222	HQ026222	JQ004635
S	153	709	*	*	*	*	*	AJ511352	*
H	153	709	100.0	.	0	0	=	AJ511352	AJ511352
S	154	593	*	*	*	*	*	AJ007383	*
H	154	593	100.0	.	0	0	=	AJ007383	AJ007383
S	155	593	*	*	*	*	*	DQ166601	*
H	155	593	100.0	.	0	0	=	DQ166601	DQ166601
S	156	619	*	*	*	*	*	AJ511360	*
H	156	619	100.0	.	0	0	=	AJ511360	AJ511360
H	87	647	100.0	+	0	0	13I647M	HQ026187	HQ026217
H	87	640	100.0	.	0	0	=HQ026187	HQ026192	HQ026217
S	157	618	*	*	*	*	*	AF389934	*
H	157	618	100.0	.	0	0	=	AF389934	AF389934
S	158	619	*	*	*	*	*	HQ026229	*
H	158	619	100.0	.	0	0	=	HQ026229	HQ026229
S	159	633	*	*	*	*	*	FJ170569	*
H	159	633	100.0	.	0	0	=	FJ170569	FJ170569
S	160	633	*	*	*	*	*	FJ170589	*
H	160	633	100.0	.	0	0	=	FJ170589	FJ170589
S	161	632	*	*	*	*	*	FJ170505	*
H	161	632	100.0	.	0	0	=	FJ170505	FJ170505
S	162	635	*	*	*	*	*	JN204806	*
H	162	635	100.0	.	0	0	=	JN204806	JN204806
S	163	634	*	*	*	*	*	AJ293778	*
H	163	634	100.0	.	0	0	=	AJ293778	AJ293778
S	164	700	*	*	*	*	*	JQ004613	*
H	164	700	100.0	.	0	0	=	JQ004613	JQ004613
S	165	698	*	*	*	*	*	EU795063	*
H	165	698	100.0	.	0	0	=	EU795063	EU795063
S	166	634	*	*	*	*	*	EU715055	*
H	166	634	100.0	.	0	0	=	EU715055	EU715055
S	167	682	*	*	*	*	*	AF242463	*
H	167	682	100.0	.	0	0	=	AF242463	AF242463
S	168	631	*	*	*	*	*	FJ170474	*
H	168	631	100.0	.	0	0	=	FJ170474	FJ170474
S	169	644	*	*	*	*	*	HQ026220	*
H	169	644	100.0	.	0	0	=	HQ026220	HQ026220
S	170	629	*	*	*	*	*	HQ026231	*
H	170	629	100.0	.	0	0	=	HQ026231	HQ026231
S	171	694	*	*	*	*	*	AJ293794	*
H	171	694	100.0	.	0	0	=	AJ293794	AJ293794
S	172	632	*	*	*	*	*	FJ170676	*
H	172	632	100.0	.	0	0	=	FJ170676	FJ170676
S	173	643	*	*	*	*	*	AJ511362	*
H	173	643	100.0	.	0	0	=	AJ511362	AJ511362
S	174	632	*	*	*	*	*	FJ170499	*
H	174	632	100.0	.	0	0	=	FJ170499	FJ170499
S	175	673	*	*	*	*	*	AF242469	*
H	175	673	100.0	.	0	0	=	AF242469	AF242469
S	176	663	*	*	*	*	*	JX509839	*
H	176	663	100.0	.	0	0	=	JX509839	JX509839
S	177	671	*	*	*	*	*	GQ375325	*
H	177	671	100.0	.	0	0	=	GQ375325	GQ375325
S	178	471	*	*	*	*	*	EU795076	*
H	178	471	100.0	.	0	0	=	EU795076	EU795076
S	179	506	*	*	*	*	*	JX474356	*
H	179	506	100.0	.	0	0	=	JX474356	JX474356
S	180	660	*	*	*	*	*	EU416219	*
H	180	660	100.0	.	0	0	=	EU416219	EU416219
S	181	672	*	*	*	*	*	AY444765	*
H	181	672	100.0	.	0	0	=	AY444765	AY444765
S	182	671	*	*	*	*	*	GQ375320	*
H	182	671	100.0	.	0	0	=	GQ375320	GQ375320
S	183	671	*	*	*	*	*	GQ375319	*
H	183	671	100.0	.	0	0	=	GQ375319	GQ375319
S	184	250	*	*	*	*	*	JF414647	*
H	184	250	100.0	.	0	0	=	JF414650	JF414647
H	56	251	100.0	+	0	0	143I251M160I	JF414646	GU252189
H	56	251	100.0	.	0	0	=JF414646	JF414648	GU252189
S	185	2889	*	*	*	*	*	Z68700	*
H	185	2889	100.0	.	0	0	=	Z68700	Z68700
S	186	670	*	*	*	*	*	GQ375324	*
H	186	670	100.0	.	0	0	=	GQ375324	GQ375324
S	187	670	*	*	*	*	*	KF026231	*
H	187	670	100.0	.	0	0	=	KF026267	KF026231
S	188	738	*	*	*	*	*	JX036201	*
H	188	738	100.0	.	0	0	=	JX036194	JX036201
S	189	751	*	*	*	*	*	DQ133475	*
H	189	751	100.0	.	0	0	=	DQ133479	DQ133475
S	190	742	*	*	*	*	*	JX036166	*
H	190	742	100.0	.	0	0	=	JX036166	JX036166
S	191	673	*	*	*	*	*	EU416217	*
H	191	673	100.0	.	0	0	=	EU416217	EU416217
S	192	653	*	*	*	*	*	EU715056	*
H	192	653	100.0	.	0	0	=	EU715056	EU715056
S	193	582	*	*	*	*	*	EU795056	*
H	193	582	100.0	.	0	0	=	EU795056	EU795056
S	194	655	*	*	*	*	*	JX144655	*
H	194	655	100.0	.	0	0	=	JX144655	JX144655
S	195	584	*	*	*	*	*	KF026240	*
H	195	584	100.0	.	0	0	=	KF026242	KF026240
H	60	652	100.0	+	0	0	9D643M	GQ375368	GQ375387
H	60	652	100.0	.	0	0	=GQ375368	GQ375368	GQ375387
S	196	710	*	*	*	*	*	KJ576670	*
H	196	710	100.0	.	0	0	=	KJ576641	KJ576670
S	197	652	*	*	*	*	*	JX144652	*
H	197	652	100.0	.	0	0	=	JX144652	JX144652
S	198	572	*	*	*	*	*	JN243324	*
H	198	572	100.0	.	0	0	=	JN243324	JN243324
S	199	575	*	*	*	*	*	EU795066	*
H	199	575	100.0	.	0	0	=	EU795066	EU795066
S	200	672	*	*	*	*	*	GQ375330	*
H	200	672	100.0	.	0	0	=	GQ375330	GQ375330
S	201	571	*	*	*	*	*	GU124712	*
H	201	571	100.0	.	0	0	=	GU124712	GU124712
H	18	710	100.0	+	0	0	14D696M14I	AJ431574	KJ576679
H	18	710	100.0	.	0	0	=AJ431574	AJ431574	KJ576679
S	202	673	*	*	*	*	*	AY444754	*
H	202	673	100.0	.	0	0	=	AY444754	AY444754
S	203	657	*	*	*	*	*	AF345891	*
H	203	657	100.0	.	0	0	=	AF345891	AF345891
S	204	575	*	*	*	*	*	EU717912	*
H	204	575	100.0	.	0	0	=	EU717912	EU717912
S	205	671	*	*	*	*	*	GQ375334	*
H	205	671	100.0	.	0	0	=	GQ375334	GQ375334
S	206	671	*	*	*	*	*	GQ375326	*
H	206	671	100.0	.	0	0	=	GQ375326	GQ375326
S	207	705	*	*	*	*	*	AJ249576	*
H	207	705	100.0	.	0	0	=	AJ249576	AJ249576
H	140	706	100.0	+	0	0	48D570M88D	DQ166614	JQ314485
H	140	706	100.0	.	0	0	=DQ166614	DQ166614	JQ314485
S	208	671	*	*	*	*	*	GQ375335	*
H	208	671	100.0	.	0	0	=	GQ375335	GQ375335
S	209	671	*	*	*	*	*	GQ375336	*
H	209	671	100.0	.	0	0	=	GQ375336	GQ375336
S	210	672	*	*	*	*	*	GQ375332	*
H	210	672	100.0	.	0	0	=	GQ375332	GQ375332
S	211	674	*	*	*	*	*	AJ318780	*
H	211	674	100.0	.	0	0	=	AJ318780	AJ318780
S	212	672	*	*	*	*	*	AJ293776	*
H	212	672	100.0	.	0	0	=	AJ293776	AJ293776
S	213	671	*	*	*	*	*	GQ375364	*
H	213	671	100.0	.	0	0	=	GQ375364	GQ375364
S	214	671	*	*	*	*	*	GQ375333	*
H	214	671	100.0	.	0	0	=	GQ375333	GQ375333
S	215	670	*	*	*	*	*	GQ375321	*
H	215	670	100.0	.	0	0	=	GQ375321	GQ375321
S	216	660	*	*	*	*	*	AJ969533	*
H	216	660	100.0	.	0	0	=	AJ969533	AJ969533
S	217	723	*	*	*	*	*	DQ166597	*
H	217	723	100.0	.	0	0	=	DQ166597	DQ166597
S	218	660	*	*	*	*	*	HQ026163	*
H	218	660	100.0	.	0	0	=	HQ026163	HQ026163
S	219	656	*	*	*	*	*	HQ026169	*
H	219	656	100.0	.	0	0	=	HQ026169	HQ026169
S	220	659	*	*	*	*	*	EU795074	*
H	220	659	100.0	.	0	0	=	EU795074	EU795074
S	221	721	*	*	*	*	*	KJ754273	*
H	221	721	100.0	.	0	0	=	KJ754268	KJ754273
S	222	710	*	*	*	*	*	AJ431581	*
H	222	710	100.0	.	0	0	=	AJ431581	AJ431581
S	223	665	*	*	*	*	*	AB627432	*
H	223	665	100.0	.	0	0	=	AB627411	AB627432
S	224	661	*	*	*	*	*	AB177836	*
H	224	661	100.0	.	0	0	=	AB573862	AB177836
S	225	663	*	*	*	*	*	AJ511354	*
H	225	663	100.0	.	0	0	=	AJ511354	AJ511354
S	226	681	*	*	*	*	*	KJ027688	*
H	226	681	100.0	.	0	0	=	KJ027687	KJ027688
S	227	680	*	*	*	*	*	AJ969525	*
H	227	680	100.0	.	0	0	=	AJ969525	AJ969525
S	228	719	*	*	*	*	*	EU795069	*
H	228	719	100.0	.	0	0	=	EU795069	EU795069
S	229	710	*	*	*	*	*	AJ511351	*
H	229	710	100.0	.	0	0	=	AJ511351	AJ511351
S	230	712	*	*	*	*	*	AJ007388	*
H	230	712	100.0	.	0	0	=	AJ007388	AJ007388
S	231	732	*	*	*	*	*	EU795068	*
H	231	732	100.0	.	0	0	=	EU795068	EU795068
S	232	732	*	*	*	*	*	KF907531	*
H	232	732	100.0	.	0	0	=	KF907532	KF907531
S	233	732	*	*	*	*	*	JQ993789	*
H	233	732	100.0	.	0	0	=	JQ993793	JQ993789
S	234	678	*	*	*	*	*	EU795053	*
H	234	678	100.0	.	0	0	=	EU795053	EU795053
S	235	678	*	*	*	*	*	HQ667308	*
H	235	678	100.0	.	0	0	=	HQ667308	HQ667308
S	236	684	*	*	*	*	*	AF242466	*
H	236	684	100.0	.	0	0	=	AF242466	AF242466
S	237	684	*	*	*	*	*	AF242458	*
H	237	684	100.0	.	0	0	=	AF242458	AF242458
S	238	696	*	*	*	*	*	AJ293785	*
H	238	696	100.0	.	0	0	=	AJ293785	AJ293785
S	239	683	*	*	*	*	*	AJ431586	*
H	239	683	100.0	.	0	0	=	AJ431586	AJ431586
S	240	676	*	*	*	*	*	EU795055	*
H	240	676	100.0	.	0	0	=	EU795055	EU795055
S	241	677	*	*	*	*	*	JQ004578	*
H	241	677	100.0	.	0	0	=	JQ004578	JQ004578
S	242	690	*	*	*	*	*	HQ667312	*
H	242	690	100.0	.	0	0	=	HQ667312	HQ667312
S	243	686	*	*	*	*	*	DQ166600	*
H	243	686	100.0	.	0	0	=	DQ166600	DQ166600
S	244	707	*	*	*	*	*	JQ004610	*
H	244	707	100.0	.	0	0	=	JQ004610	JQ004610
H	72	696	100.0	+	0	0	65D631M29I	AJ293788	EU795077
